InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDateOnly,InvoiceTimeOnly,TotalPrice
580695,22465,HANGING METAL STAR LANTERN,2,2011-12-05T16:03:00.000+01:00,0.79,13230.0,United Kingdom,2011-12-05,16:03,1.58
580695,22464,HANGING METAL HEART LANTERN,2,2011-12-05T16:03:00.000+01:00,0.79,13230.0,United Kingdom,2011-12-05,16:03,1.58
580695,22195,LARGE HEART MEASURING SPOONS,1,2011-12-05T16:03:00.000+01:00,1.65,13230.0,United Kingdom,2011-12-05,16:03,1.65
580695,21446,12 RED ROSE PEG PLACE SETTINGS,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,23343,JUMBO BAG VINTAGE CHRISTMAS,2,2011-12-05T16:03:00.000+01:00,2.08,13230.0,United Kingdom,2011-12-05,16:03,4.16
580695,23344,JUMBO BAG 50'S CHRISTMAS,2,2011-12-05T16:03:00.000+01:00,2.08,13230.0,United Kingdom,2011-12-05,16:03,4.16
580695,22195,LARGE HEART MEASURING SPOONS,2,2011-12-05T16:03:00.000+01:00,1.65,13230.0,United Kingdom,2011-12-05,16:03,3.3
580695,84819,DANISH ROSE ROUND SEWING BOX,1,2011-12-05T16:03:00.000+01:00,0.79,13230.0,United Kingdom,2011-12-05,16:03,0.79
580695,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,22732,3D VINTAGE CHRISTMAS STICKERS,3,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,3.75
580695,23570,TRADITIONAL PICK UP STICKS GAME,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,21264,WHITE GOOSE FEATHER TREE 60CM,2,2011-12-05T16:03:00.000+01:00,1.95,13230.0,United Kingdom,2011-12-05,16:03,3.9
580695,22942,CHRISTMAS LIGHTS 10 SANTAS,1,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,2.95
580695,21263,GREEN GOOSE FEATHER TREE 60CM,2,2011-12-05T16:03:00.000+01:00,1.95,13230.0,United Kingdom,2011-12-05,16:03,3.9
580695,23349,ROLL WRAP VINTAGE CHRISTMAS,3,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,3.75
580695,23352,ROLL WRAP 50'S RED CHRISTMAS,2,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,2.5
580695,23351,ROLL WRAP 50'S CHRISTMAS,2,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,2.5
580695,22076,6 RIBBONS EMPIRE,2,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,0.78
580695,22075,6 RIBBONS ELEGANT CHRISTMAS,2,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,0.78
580695,23350,ROLL WRAP VINTAGE SPOT,3,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,3.75
580695,84509G,SET OF 4 FAIRY CAKE PLACEMATS,2,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,2.5
580695,22701,PINK DOG BOWL,1,2011-12-05T16:03:00.000+01:00,0.79,13230.0,United Kingdom,2011-12-05,16:03,0.79
580695,22349,DOG BOWL CHASING BALL DESIGN,1,2011-12-05T16:03:00.000+01:00,3.75,13230.0,United Kingdom,2011-12-05,16:03,3.75
580695,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-12-05T16:03:00.000+01:00,0.95,13230.0,United Kingdom,2011-12-05,16:03,0.95
580695,22196,SMALL HEART MEASURING SPOONS,3,2011-12-05T16:03:00.000+01:00,0.85,13230.0,United Kingdom,2011-12-05,16:03,2.55
580695,22703,PINK CAT BOWL,1,2011-12-05T16:03:00.000+01:00,0.59,13230.0,United Kingdom,2011-12-05,16:03,0.59
580695,22350,ILLUSTRATED CAT BOWL,1,2011-12-05T16:03:00.000+01:00,2.55,13230.0,United Kingdom,2011-12-05,16:03,2.55
580695,22215,CAKE STAND WHITE TWO TIER LACE,1,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,2.95
580695,23322,LARGE WHITE HEART OF WICKER,3,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,8.85
580695,23323,WHITE WICKER STAR,1,2011-12-05T16:03:00.000+01:00,2.1,13230.0,United Kingdom,2011-12-05,16:03,2.1
580695,23143,ZINC WIRE KITCHEN ORGANISER,1,2011-12-05T16:03:00.000+01:00,3.95,13230.0,United Kingdom,2011-12-05,16:03,3.95
580695,17003,BROCADE RING PURSE,12,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,4.68
580695,22423,REGENCY CAKESTAND 3 TIER,1,2011-12-05T16:03:00.000+01:00,12.75,13230.0,United Kingdom,2011-12-05,16:03,12.75
580695,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2011-12-05T16:03:00.000+01:00,3.29,13230.0,United Kingdom,2011-12-05,16:03,3.29
580695,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,2011-12-05T16:03:00.000+01:00,1.95,13230.0,United Kingdom,2011-12-05,16:03,1.95
580695,22072,RED RETROSPOT TEA CUP AND SAUCER,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-12-05T16:03:00.000+01:00,4.95,13230.0,United Kingdom,2011-12-05,16:03,14.85
580695,22644,CERAMIC CHERRY CAKE MONEY BANK,2,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,0.78
580695,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,0.78
580695,71477,COLOURED GLASS STAR T-LIGHT HOLDER,4,2011-12-05T16:03:00.000+01:00,3.95,13230.0,United Kingdom,2011-12-05,16:03,15.8
580695,21733,RED HANGING HEART T-LIGHT HOLDER,4,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,11.8
580695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,11.8
580695,15044A,PINK PAPER PARASOL,1,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,2.95
580695,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-12-05T16:03:00.000+01:00,0.85,13230.0,United Kingdom,2011-12-05,16:03,10.2
580695,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-12-05T16:03:00.000+01:00,7.95,13230.0,United Kingdom,2011-12-05,16:03,31.8
580695,22509,SEWING BOX RETROSPOT DESIGN,1,2011-12-05T16:03:00.000+01:00,3.95,13230.0,United Kingdom,2011-12-05,16:03,3.95
580695,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-12-05T16:03:00.000+01:00,9.95,13230.0,United Kingdom,2011-12-05,16:03,9.95
580695,23581,JUMBO BAG PAISLEY PARK,2,2011-12-05T16:03:00.000+01:00,2.08,13230.0,United Kingdom,2011-12-05,16:03,4.16
580695,20972,PINK CREAM FELT CRAFT TRINKET BOX,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,22210,WOOD STAMP SET BEST WISHES,1,2011-12-05T16:03:00.000+01:00,0.83,13230.0,United Kingdom,2011-12-05,16:03,0.83
580695,22211,WOOD STAMP SET FLOWERS,1,2011-12-05T16:03:00.000+01:00,0.83,13230.0,United Kingdom,2011-12-05,16:03,0.83
580695,23084,RABBIT NIGHT LIGHT,1,2011-12-05T16:03:00.000+01:00,2.08,13230.0,United Kingdom,2011-12-05,16:03,2.08
580695,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,3,2011-12-05T16:03:00.000+01:00,0.42,13230.0,United Kingdom,2011-12-05,16:03,1.26
580695,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2,2011-12-05T16:03:00.000+01:00,0.42,13230.0,United Kingdom,2011-12-05,16:03,0.84
580695,22208,WOOD STAMP SET THANK YOU,1,2011-12-05T16:03:00.000+01:00,0.83,13230.0,United Kingdom,2011-12-05,16:03,0.83
580695,23498,CLASSIC BICYCLE CLIPS,2,2011-12-05T16:03:00.000+01:00,1.45,13230.0,United Kingdom,2011-12-05,16:03,2.9
580695,23552,BICYCLE PUNCTURE REPAIR KIT,4,2011-12-05T16:03:00.000+01:00,2.08,13230.0,United Kingdom,2011-12-05,16:03,8.32
580695,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2011-12-05T16:03:00.000+01:00,0.65,13230.0,United Kingdom,2011-12-05,16:03,1.3
580695,23005,TRAVEL CARD WALLET I LOVE LONDON,6,2011-12-05T16:03:00.000+01:00,0.42,13230.0,United Kingdom,2011-12-05,16:03,2.52
580695,23296,SET OF 6 TEA TIME BAKING CASES,2,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,2.5
580695,48187,DOORMAT NEW ENGLAND,1,2011-12-05T16:03:00.000+01:00,8.25,13230.0,United Kingdom,2011-12-05,16:03,8.25
580695,23295,SET OF 12 MINI LOAF BAKING CASES,2,2011-12-05T16:03:00.000+01:00,0.83,13230.0,United Kingdom,2011-12-05,16:03,1.66
580695,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-12-05T16:03:00.000+01:00,0.83,13230.0,United Kingdom,2011-12-05,16:03,0.83
580695,22753,SMALL YELLOW BABUSHKA NOTEBOOK,3,2011-12-05T16:03:00.000+01:00,0.21,13230.0,United Kingdom,2011-12-05,16:03,0.63
580695,22755,SMALL PURPLE BABUSHKA NOTEBOOK,2,2011-12-05T16:03:00.000+01:00,0.21,13230.0,United Kingdom,2011-12-05,16:03,0.42
580695,22754,SMALL RED BABUSHKA NOTEBOOK,2,2011-12-05T16:03:00.000+01:00,0.21,13230.0,United Kingdom,2011-12-05,16:03,0.42
580695,21993,FLORAL FOLK STATIONERY SET,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,22756,LARGE YELLOW BABUSHKA NOTEBOOK,2,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,0.78
580695,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-12-05T16:03:00.000+01:00,2.1,13230.0,United Kingdom,2011-12-05,16:03,2.1
580695,22142,CHRISTMAS CRAFT WHITE FAIRY,1,2011-12-05T16:03:00.000+01:00,1.45,13230.0,United Kingdom,2011-12-05,16:03,1.45
580695,22757,LARGE RED BABUSHKA NOTEBOOK,4,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,1.56
580695,22758,LARGE PURPLE BABUSHKA NOTEBOOK,2,2011-12-05T16:03:00.000+01:00,0.39,13230.0,United Kingdom,2011-12-05,16:03,0.78
580695,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-12-05T16:03:00.000+01:00,1.25,13230.0,United Kingdom,2011-12-05,16:03,1.25
580695,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-12-05T16:03:00.000+01:00,3.75,13230.0,United Kingdom,2011-12-05,16:03,3.75
580695,22940,FELTCRAFT CHRISTMAS FAIRY,2,2011-12-05T16:03:00.000+01:00,4.25,13230.0,United Kingdom,2011-12-05,16:03,8.5
580695,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-12-05T16:03:00.000+01:00,2.1,13230.0,United Kingdom,2011-12-05,16:03,2.1
580695,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-12-05T16:03:00.000+01:00,0.85,13230.0,United Kingdom,2011-12-05,16:03,1.7
580695,15044D,RED PAPER PARASOL,2,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,5.9
580695,15044C,PURPLE PAPER PARASOL,1,2011-12-05T16:03:00.000+01:00,2.95,13230.0,United Kingdom,2011-12-05,16:03,2.95
580696,22695,WICKER WREATH SMALL,10,2011-12-05T16:04:00.000+01:00,0.59,17757.0,United Kingdom,2011-12-05,16:04,5.9
580696,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,2011-12-05T16:04:00.000+01:00,2.95,17757.0,United Kingdom,2011-12-05,16:04,11.8
580696,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-12-05T16:04:00.000+01:00,2.95,17757.0,United Kingdom,2011-12-05,16:04,29.5
580696,21470,FLOWER VINE RAFFIA FOOD COVER,1,2011-12-05T16:04:00.000+01:00,3.75,17757.0,United Kingdom,2011-12-05,16:04,3.75
580696,21218,RED SPOTTY BISCUIT TIN,1,2011-12-05T16:04:00.000+01:00,3.75,17757.0,United Kingdom,2011-12-05,16:04,3.75
580696,22654,DELUXE SEWING KIT,1,2011-12-05T16:04:00.000+01:00,5.95,17757.0,United Kingdom,2011-12-05,16:04,5.95
580696,22840,ROUND CAKE TIN VINTAGE RED,1,2011-12-05T16:04:00.000+01:00,7.95,17757.0,United Kingdom,2011-12-05,16:04,7.95
580696,22617,BAKING SET SPACEBOY DESIGN,1,2011-12-05T16:04:00.000+01:00,4.95,17757.0,United Kingdom,2011-12-05,16:04,4.95
580696,22457,NATURAL SLATE HEART CHALKBOARD,4,2011-12-05T16:04:00.000+01:00,2.95,17757.0,United Kingdom,2011-12-05,16:04,11.8
580696,22627,MINT KITCHEN SCALES,1,2011-12-05T16:04:00.000+01:00,8.5,17757.0,United Kingdom,2011-12-05,16:04,8.5
580696,22896,PEG BAG APPLES DESIGN,2,2011-12-05T16:04:00.000+01:00,2.55,17757.0,United Kingdom,2011-12-05,16:04,5.1
580696,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-12-05T16:04:00.000+01:00,1.95,17757.0,United Kingdom,2011-12-05,16:04,3.9
580696,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-12-05T16:04:00.000+01:00,1.65,17757.0,United Kingdom,2011-12-05,16:04,3.3
580696,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2011-12-05T16:04:00.000+01:00,4.25,17757.0,United Kingdom,2011-12-05,16:04,8.5
580696,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-12-05T16:04:00.000+01:00,4.25,17757.0,United Kingdom,2011-12-05,16:04,8.5
580696,21484,CHICK GREY HOT WATER BOTTLE,2,2011-12-05T16:04:00.000+01:00,4.25,17757.0,United Kingdom,2011-12-05,16:04,8.5
580696,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-12-05T16:04:00.000+01:00,5.95,17757.0,United Kingdom,2011-12-05,16:04,5.95
580696,47566,PARTY BUNTING,2,2011-12-05T16:04:00.000+01:00,4.95,17757.0,United Kingdom,2011-12-05,16:04,9.9
580696,22812,PACK 3 BOXES CHRISTMAS PANETTONE,4,2011-12-05T16:04:00.000+01:00,1.95,17757.0,United Kingdom,2011-12-05,16:04,7.8
580696,22197,POPCORN HOLDER,40,2011-12-05T16:04:00.000+01:00,0.85,17757.0,United Kingdom,2011-12-05,16:04,34.0
580697,22643,SET OF 4 NAPKIN CHARMS LEAVES,1,2011-12-05T16:05:00.000+01:00,0.79,15984.0,United Kingdom,2011-12-05,16:05,0.79
580697,21034,REX CASH+CARRY JUMBO SHOPPER,5,2011-12-05T16:05:00.000+01:00,0.95,15984.0,United Kingdom,2011-12-05,16:05,4.75
580697,22504,CABIN BAG VINTAGE RETROSPOT,1,2011-12-05T16:05:00.000+01:00,29.95,15984.0,United Kingdom,2011-12-05,16:05,29.95
580697,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2011-12-05T16:05:00.000+01:00,1.25,15984.0,United Kingdom,2011-12-05,16:05,15.0
580697,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2011-12-05T16:05:00.000+01:00,1.25,15984.0,United Kingdom,2011-12-05,16:05,15.0
580697,84609,TALL ROCOCO CANDLE HOLDER,4,2011-12-05T16:05:00.000+01:00,8.5,15984.0,United Kingdom,2011-12-05,16:05,34.0
580697,23060,HEART BEADED TRELLIS DECORATION,12,2011-12-05T16:05:00.000+01:00,2.08,15984.0,United Kingdom,2011-12-05,16:05,24.96
580697,21820,GLITTER HEART GARLAND WITH BELLS,6,2011-12-05T16:05:00.000+01:00,3.75,15984.0,United Kingdom,2011-12-05,16:05,22.5
580697,21683,MEDIUM MEDINA STAMPED METAL BOWL,6,2011-12-05T16:05:00.000+01:00,2.95,15984.0,United Kingdom,2011-12-05,16:05,17.7
580697,23225,CHERUB HEART DECORATION SILVER,15,2011-12-05T16:05:00.000+01:00,0.83,15984.0,United Kingdom,2011-12-05,16:05,12.45
580697,23481,PEARLISED IVORY HEART SMALL,4,2011-12-05T16:05:00.000+01:00,1.25,15984.0,United Kingdom,2011-12-05,16:05,5.0
580697,22597,MUSICAL ZINC HEART DECORATION,15,2011-12-05T16:05:00.000+01:00,0.29,15984.0,United Kingdom,2011-12-05,16:05,4.35
580697,23058,CHRISTMAS HANGING SNOWFLAKE,2,2011-12-05T16:05:00.000+01:00,0.79,15984.0,United Kingdom,2011-12-05,16:05,1.58
580697,21819,GLITTER CHRISTMAS STAR,6,2011-12-05T16:05:00.000+01:00,0.39,15984.0,United Kingdom,2011-12-05,16:05,2.34
580697,22335,HEART DECORATION PAINTED ZINC,12,2011-12-05T16:05:00.000+01:00,0.65,15984.0,United Kingdom,2011-12-05,16:05,7.8
580697,23481,PEARLISED IVORY HEART SMALL,1,2011-12-05T16:05:00.000+01:00,1.25,15984.0,United Kingdom,2011-12-05,16:05,1.25
580697,23482,PEARLISED IVORY HEART LARGE,5,2011-12-05T16:05:00.000+01:00,1.65,15984.0,United Kingdom,2011-12-05,16:05,8.25
580697,21592,RETROSPOT CIGAR BOX MATCHES,9,2011-12-05T16:05:00.000+01:00,0.39,15984.0,United Kingdom,2011-12-05,16:05,3.51
580697,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-12-05T16:05:00.000+01:00,1.65,15984.0,United Kingdom,2011-12-05,16:05,1.65
580697,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,3,2011-12-05T16:05:00.000+01:00,4.15,15984.0,United Kingdom,2011-12-05,16:05,12.45
580697,22642,SET OF 4 NAPKIN CHARMS STARS,1,2011-12-05T16:05:00.000+01:00,0.79,15984.0,United Kingdom,2011-12-05,16:05,0.79
580697,22643,SET OF 4 NAPKIN CHARMS LEAVES,1,2011-12-05T16:05:00.000+01:00,0.79,15984.0,United Kingdom,2011-12-05,16:05,0.79
580697,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,2011-12-05T16:05:00.000+01:00,0.79,15984.0,United Kingdom,2011-12-05,16:05,0.79
580697,22642,SET OF 4 NAPKIN CHARMS STARS,3,2011-12-05T16:05:00.000+01:00,0.79,15984.0,United Kingdom,2011-12-05,16:05,2.37
580697,22639,SET OF 4 NAPKIN CHARMS HEARTS,3,2011-12-05T16:05:00.000+01:00,0.79,15984.0,United Kingdom,2011-12-05,16:05,2.37
580697,23520,EMBROIDERED RIBBON REEL RUBY,1,2011-12-05T16:05:00.000+01:00,3.75,15984.0,United Kingdom,2011-12-05,16:05,3.75
580697,23516,EMBROIDERED RIBBON REEL SOPHIE,1,2011-12-05T16:05:00.000+01:00,3.75,15984.0,United Kingdom,2011-12-05,16:05,3.75
580697,23083,SET 6 PAPER TABLE LANTERN STARS,2,2011-12-05T16:05:00.000+01:00,3.75,15984.0,United Kingdom,2011-12-05,16:05,7.5
580697,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,2011-12-05T16:05:00.000+01:00,4.15,15984.0,United Kingdom,2011-12-05,16:05,4.15
580697,22079,RIBBON REEL HEARTS DESIGN,5,2011-12-05T16:05:00.000+01:00,1.65,15984.0,United Kingdom,2011-12-05,16:05,8.25
580697,22080,RIBBON REEL POLKADOTS,5,2011-12-05T16:05:00.000+01:00,1.65,15984.0,United Kingdom,2011-12-05,16:05,8.25
580697,22081,RIBBON REEL FLORA + FAUNA,5,2011-12-05T16:05:00.000+01:00,1.65,15984.0,United Kingdom,2011-12-05,16:05,8.25
580697,23512,EMBROIDERED RIBBON REEL ROSIE,1,2011-12-05T16:05:00.000+01:00,2.08,15984.0,United Kingdom,2011-12-05,16:05,2.08
580697,21098,CHRISTMAS TOILET ROLL,1,2011-12-05T16:05:00.000+01:00,1.25,15984.0,United Kingdom,2011-12-05,16:05,1.25
580697,22082,RIBBON REEL STRIPES DESIGN,10,2011-12-05T16:05:00.000+01:00,1.65,15984.0,United Kingdom,2011-12-05,16:05,16.5
580697,23327,HANGING CLEAR MINI BOTTLE,4,2011-12-05T16:05:00.000+01:00,0.63,15984.0,United Kingdom,2011-12-05,16:05,2.52
580697,23169,CLASSIC GLASS COOKIE JAR,2,2011-12-05T16:05:00.000+01:00,4.15,15984.0,United Kingdom,2011-12-05,16:05,8.3
580697,23085,ANTIQUE SILVER BAUBLE LAMP,1,2011-12-05T16:05:00.000+01:00,10.4,15984.0,United Kingdom,2011-12-05,16:05,10.4
580697,23374,RED SPOT PAPER GIFT BAG,200,2011-12-05T16:05:00.000+01:00,0.72,15984.0,United Kingdom,2011-12-05,16:05,144.0
580697,23109,PACK OF SIX LED TEA LIGHTS,6,2011-12-05T16:05:00.000+01:00,2.89,15984.0,United Kingdom,2011-12-05,16:05,17.34
580697,21264,WHITE GOOSE FEATHER TREE 60CM,3,2011-12-05T16:05:00.000+01:00,1.95,15984.0,United Kingdom,2011-12-05,16:05,5.85
580697,23085,ANTIQUE SILVER BAUBLE LAMP,4,2011-12-05T16:05:00.000+01:00,10.4,15984.0,United Kingdom,2011-12-05,16:05,41.6
580697,23046,PAPER LANTERN 9 POINT DELUXE STAR,2,2011-12-05T16:05:00.000+01:00,6.65,15984.0,United Kingdom,2011-12-05,16:05,13.3
580697,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-12-05T16:05:00.000+01:00,0.95,15984.0,United Kingdom,2011-12-05,16:05,1.9
580700,23080,RED METAL BOX TOP SECRET,2,2011-12-05T16:23:00.000+01:00,8.25,14219.0,United Kingdom,2011-12-05,16:23,16.5
580700,22600,CHRISTMAS RETROSPOT STAR WOOD,24,2011-12-05T16:23:00.000+01:00,0.85,14219.0,United Kingdom,2011-12-05,16:23,20.4
580700,22592,CARDHOLDER HOLLY WREATH METAL,4,2011-12-05T16:23:00.000+01:00,3.75,14219.0,United Kingdom,2011-12-05,16:23,15.0
580700,21285,RETROSPOT CANDLE  MEDIUM,12,2011-12-05T16:23:00.000+01:00,0.39,14219.0,United Kingdom,2011-12-05,16:23,4.68
580700,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-12-05T16:23:00.000+01:00,0.39,14219.0,United Kingdom,2011-12-05,16:23,4.68
580700,90214G,"\"LETTER \"\"G\"\" BLING KEY RING\"",12,2011-12-05T16:23:00.000+01:00,0.29,14219.0,United Kingdom,2011-12-05,16:23,3.48
580700,22865,HAND WARMER OWL DESIGN,12,2011-12-05T16:23:00.000+01:00,2.1,14219.0,United Kingdom,2011-12-05,16:23,25.2
580704,23494,VINTAGE DOILY DELUXE SEWING KIT,40,2011-12-05T16:26:00.000+01:00,5.95,17404.0,Sweden,2011-12-05,16:26,238.0
580705,22816,CARD MOTORBIKE SANTA,12,2011-12-05T16:28:00.000+01:00,0.42,12683.0,France,2011-12-05,16:28,5.04
580705,22303,COFFEE MUG APPLES DESIGN,24,2011-12-05T16:28:00.000+01:00,2.55,12683.0,France,2011-12-05,16:28,61.2
580705,22972,CHILDREN'S SPACEBOY MUG,12,2011-12-05T16:28:00.000+01:00,1.65,12683.0,France,2011-12-05,16:28,19.8
580705,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2011-12-05T16:28:00.000+01:00,3.25,12683.0,France,2011-12-05,16:28,39.0
580705,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-12-05T16:28:00.000+01:00,1.65,12683.0,France,2011-12-05,16:28,19.8
580705,84997B,CHILDRENS CUTLERY RETROSPOT RED,4,2011-12-05T16:28:00.000+01:00,4.15,12683.0,France,2011-12-05,16:28,16.6
580705,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-12-05T16:28:00.000+01:00,4.15,12683.0,France,2011-12-05,16:28,16.6
580705,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-12-05T16:28:00.000+01:00,4.15,12683.0,France,2011-12-05,16:28,16.6
580705,22328,ROUND SNACK BOXES SET OF 4 FRUITS,6,2011-12-05T16:28:00.000+01:00,2.95,12683.0,France,2011-12-05,16:28,17.7
580705,23245,SET OF 3 REGENCY CAKE TINS,4,2011-12-05T16:28:00.000+01:00,4.95,12683.0,France,2011-12-05,16:28,19.8
580705,22090,PAPER BUNTING RETROSPOT,6,2011-12-05T16:28:00.000+01:00,2.95,12683.0,France,2011-12-05,16:28,17.7
580705,21154,RED RETROSPOT OVEN GLOVE,10,2011-12-05T16:28:00.000+01:00,1.25,12683.0,France,2011-12-05,16:28,12.5
580705,21035,SET/2 RED RETROSPOT TEA TOWELS,6,2011-12-05T16:28:00.000+01:00,3.25,12683.0,France,2011-12-05,16:28,19.5
580705,22625,RED KITCHEN SCALES,2,2011-12-05T16:28:00.000+01:00,8.5,12683.0,France,2011-12-05,16:28,17.0
580705,22624,IVORY KITCHEN SCALES,2,2011-12-05T16:28:00.000+01:00,8.5,12683.0,France,2011-12-05,16:28,17.0
580705,22627,MINT KITCHEN SCALES,2,2011-12-05T16:28:00.000+01:00,8.5,12683.0,France,2011-12-05,16:28,17.0
580705,22626,BLACK KITCHEN SCALES,2,2011-12-05T16:28:00.000+01:00,8.5,12683.0,France,2011-12-05,16:28,17.0
580705,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-12-05T16:28:00.000+01:00,0.65,12683.0,France,2011-12-05,16:28,7.8
580705,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-12-05T16:28:00.000+01:00,0.65,12683.0,France,2011-12-05,16:28,7.8
580705,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-12-05T16:28:00.000+01:00,0.85,12683.0,France,2011-12-05,16:28,10.2
580705,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-12-05T16:28:00.000+01:00,0.85,12683.0,France,2011-12-05,16:28,10.2
580705,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-12-05T16:28:00.000+01:00,0.85,12683.0,France,2011-12-05,16:28,10.2
580705,21080,SET/20 RED RETROSPOT PAPER NAPKINS,24,2011-12-05T16:28:00.000+01:00,0.85,12683.0,France,2011-12-05,16:28,20.4
580705,22435,SET OF 9 HEART SHAPED BALLOONS,100,2011-12-05T16:28:00.000+01:00,1.06,12683.0,France,2011-12-05,16:28,106.0
580705,23156,SET OF 5 MINI GROCERY MAGNETS,24,2011-12-05T16:28:00.000+01:00,2.08,12683.0,France,2011-12-05,16:28,49.92
580705,22437,SET OF 9 BLACK SKULL BALLOONS,40,2011-12-05T16:28:00.000+01:00,0.85,12683.0,France,2011-12-05,16:28,34.0
